deveui,epoch,Leq,Lmin,Lmax,L10,L50,L90,L95,nMeas,Temp,Vbat,dur,timestamp
70b3d507800007d8,1720923299000,48.5,47.4,49.3,49.0,48.5,48.0,48.0,902,15.625,3.52,15,2024-07-14T02:14:59.000Z
70b3d507800007d8,1720921498000,48.4,47.6,49.4,49.0,48.5,48.0,48.0,902,15.625,3.52,15,2024-07-14T01:44:58.000Z
70b3d507800007d8,1720920598000,49.0,48.3,49.7,49.5,49.0,48.5,48.5,901,15.625,3.52,15,2024-07-14T01:29:58.000Z
70b3d507800007d8,1720919699000,48.9,48.0,50.3,49.5,49.0,48.5,48.5,902,16.25,3.52,15,2024-07-14T01:14:59.000Z
70b3d507800007d8,1720918798000,48.9,48.1,49.8,49.5,49.0,48.5,48.5,902,16.25,3.52,15,2024-07-14T00:59:58.000Z
70b3d507800007d8,1720917898000,49.0,47.8,50.9,49.5,49.0,48.5,48.5,902,16.25,3.52,15,2024-07-14T00:44:58.000Z
70b3d507800007d8,1720916998000,49.4,48.4,51.4,50.0,49.5,49.0,49.0,902,16.875,3.52,15,2024-07-14T00:29:58.000Z
70b3d507800007d8,1720916098000,49.8,48.5,51.4,50.5,49.5,49.0,49.0,902,16.875,3.52,15,2024-07-14T00:14:58.000Z
70b3d507800007d8,1720915198000,50.1,49.2,51.4,50.5,50.0,49.5,49.5,901,16.875,3.53,15,2024-07-13T23:59:58.000Z
70b3d507800007d8,1720913398000,50.2,49.3,51.1,50.5,50.0,50.0,49.5,902,17.5,3.53,15,2024-07-13T23:29:58.000Z
70b3d507800007d8,1720912498000,50.2,49.2,51.6,51.0,50.0,49.5,49.5,902,17.5,3.53,15,2024-07-13T23:14:58.000Z
70b3d507800007d8,1720911598000,50.4,49.1,51.9,51.0,50.0,49.5,49.5,902,17.5,3.53,15,2024-07-13T22:59:58.000Z
70b3d507800007d8,1720910698000,51.3,50.4,53.1,52.0,51.0,51.0,50.5,902,18.125,3.53,15,2024-07-13T22:44:58.000Z
70b3d507800007d8,1720907998000,51.2,50.1,53.7,52.0,51.0,50.5,50.5,902,18.125,3.53,15,2024-07-13T21:59:58.000Z
70b3d507800007d8,1720907098000,51.3,50.2,52.7,52.0,51.0,51.0,50.5,902,18.75,3.53,15,2024-07-13T21:44:58.000Z
70b3d507800007d8,1720906198000,50.9,50.0,52.7,51.0,51.0,50.5,50.5,902,18.75,3.53,15,2024-07-13T21:29:58.000Z
70b3d507800007d8,1720905298000,51.6,50.8,52.7,52.0,51.5,51.0,51.0,902,19.375,3.54,15,2024-07-13T21:14:58.000Z
70b3d507800007d8,1720904398000,51.7,50.6,52.8,52.0,51.5,51.5,51.0,902,19.375,3.54,15,2024-07-13T20:59:58.000Z
70b3d507800007d8,1720903498000,51.7,50.6,53.6,52.0,51.5,51.0,51.0,902,19.375,3.54,15,2024-07-13T20:44:58.000Z
70b3d507800007d8,1720902598000,51.7,50.8,52.8,52.0,51.5,51.5,51.0,902,20.0,3.54,15,2024-07-13T20:29:58.000Z
70b3d507800007d8,1720901698000,51.6,50.7,53.0,52.0,51.5,51.5,51.0,902,20.0,3.54,15,2024-07-13T20:14:58.000Z
70b3d507800007d8,1720900798000,51.5,50.6,53.3,52.0,51.5,51.0,51.0,902,20.625,3.54,15,2024-07-13T19:59:58.000Z
70b3d507800007d8,1720899898000,51.5,50.6,52.5,52.0,51.5,51.0,51.0,902,20.625,3.54,15,2024-07-13T19:44:58.000Z
70b3d507800007d8,1720898998000,51.1,50.1,52.3,51.5,51.0,50.5,50.5,902,21.25,3.54,15,2024-07-13T19:29:58.000Z
70b3d507800007d8,1720897198000,50.8,49.9,53.1,51.0,51.0,50.5,50.0,902,21.875,3.55,15,2024-07-13T18:59:58.000Z
70b3d507800007d8,1720896298000,50.8,49.9,52.0,51.5,51.0,50.5,50.0,902,21.875,3.55,15,2024-07-13T18:44:58.000Z
70b3d507800007d8,1720895398000,50.5,49.7,51.6,51.0,50.5,50.0,50.0,902,22.5,3.55,15,2024-07-13T18:29:58.000Z
70b3d507800007d8,1720894498000,50.4,49.6,51.3,50.5,50.5,50.0,50.0,902,22.5,3.55,15,2024-07-13T18:14:58.000Z
70b3d507800007d8,1720893598000,50.1,49.1,51.1,50.5,50.0,49.5,49.5,903,23.125,3.55,15,2024-07-13T17:59:58.000Z
70b3d507800007d8,1720892697000,50.0,49.2,51.9,50.5,50.0,49.5,49.5,902,23.125,3.55,15,2024-07-13T17:44:57.000Z
70b3d507800007d8,1720891798000,50.3,49.4,51.5,50.5,50.5,50.0,50.0,902,23.125,3.55,15,2024-07-13T17:29:58.000Z
70b3d507800007d8,1720889998000,51.8,49.1,55.6,53.5,51.5,50.0,50.0,902,23.75,3.55,15,2024-07-13T16:59:58.000Z
70b3d507800007d8,1720889098000,51.1,50.0,55.2,51.5,51.0,50.5,50.5,903,23.75,3.55,15,2024-07-13T16:44:58.000Z
70b3d507800007d8,1720888197000,50.5,49.3,53.2,51.0,50.5,50.0,49.5,902,23.75,3.55,15,2024-07-13T16:29:57.000Z
70b3d507800007d8,1720887298000,51.0,49.4,53.6,52.0,51.0,50.0,50.0,902,24.375,3.55,15,2024-07-13T16:14:58.000Z
70b3d507800007d8,1720886398000,50.2,49.0,52.3,51.0,50.0,49.5,49.5,902,23.75,3.56,15,2024-07-13T15:59:58.000Z
70b3d507800007d8,1720885498000,50.0,48.9,52.3,50.5,50.0,49.5,49.5,902,23.75,3.56,15,2024-07-13T15:44:58.000Z
70b3d507800007d8,1720884598000,50.1,49.0,52.4,50.5,50.0,49.5,49.5,902,24.375,3.55,15,2024-07-13T15:29:58.000Z
70b3d507800007d8,1720883698000,49.5,48.5,51.0,50.0,49.5,49.0,49.0,903,24.375,3.55,15,2024-07-13T15:14:58.000Z
70b3d507800007d8,1720881898000,49.5,48.3,56.0,50.0,49.5,49.0,48.5,902,24.375,3.55,15,2024-07-13T14:44:58.000Z
70b3d507800007d8,1720880098000,50.0,49.0,52.9,50.5,50.0,49.5,49.5,902,23.75,3.56,15,2024-07-13T14:14:58.000Z
